Entry	Entry name	Protein names	Organism	Length	EC number	Gene names	Pathway	Cofactor	Subunit structure [CC]
Q2S2K9	NUON_SALRD	NADH-quinone oxidoreductase subunit N (EC 7.1.1.-) (NADH dehydrogenase I subunit N) (NDH-1 subunit N)	Salinibacter ruber (strain DSM 13855 / M31)	499	7.1.1.-	nuoN SRU_1448			SUBUNIT: NDH-1 is composed of 14 different subunits. Subunits NuoA, H, J, K, L, M, N constitute the membrane sector of the complex. {ECO:0000255|HAMAP-Rule:MF_00445}.
P9WIX2	NUOK_MYCTO	NADH-quinone oxidoreductase subunit K (EC 7.1.1.-) (NADH dehydrogenase I subunit K) (NDH-1 subunit K)	Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh)	99	7.1.1.-	nuoK MT3243			SUBUNIT: NDH-1 is composed of 14 different subunits. Subunits NuoA, H, J, K, L, M, N constitute the membrane sector of the complex. {ECO:0000255|HAMAP-Rule:MF_01456}.
B1ZRS3	NUOK_OPITP	NADH-quinone oxidoreductase subunit K (EC 7.1.1.-) (NADH dehydrogenase I subunit K) (NDH-1 subunit K)	Opitutus terrae (strain DSM 11246 / JCM 15787 / PB90-1)	102	7.1.1.-	nuoK Oter_0476			SUBUNIT: NDH-1 is composed of 14 different subunits. Subunits NuoA, H, J, K, L, M, N constitute the membrane sector of the complex. {ECO:0000255|HAMAP-Rule:MF_01456}.
Q3YZT4	NUON_SHISS	NADH-quinone oxidoreductase subunit N (EC 7.1.1.-) (NADH dehydrogenase I subunit N) (NDH-1 subunit N)	Shigella sonnei (strain Ss046)	485	7.1.1.-	nuoN SSON_2333			SUBUNIT: NDH-1 is composed of 13 different subunits. Subunits NuoA, H, J, K, L, M, N constitute the membrane sector of the complex. {ECO:0000255|HAMAP-Rule:MF_00445}.
A6QCE9	NUON_SULNB	NADH-quinone oxidoreductase subunit N (EC 7.1.1.-) (NADH dehydrogenase I subunit N) (NDH-1 subunit N)	Sulfurovum sp. (strain NBC37-1)	496	7.1.1.-	nuoN SUN_2218			SUBUNIT: NDH-1 is composed of 14 different subunits. Subunits NuoA, H, J, K, L, M, N constitute the membrane sector of the complex. {ECO:0000255|HAMAP-Rule:MF_00445}.
Q92G97	NUOL_RICCN	NADH-quinone oxidoreductase subunit L (EC 7.1.1.-) (NADH dehydrogenase I subunit L) (NDH-1 subunit L)	Rickettsia conorii (strain ATCC VR-613 / Malish 7)	657	7.1.1.-	nuoL RC1226			
C6DA37	NUOK_PECCP	NADH-quinone oxidoreductase subunit K (EC 7.1.1.-) (NADH dehydrogenase I subunit K) (NDH-1 subunit K)	Pectobacterium carotovorum subsp. carotovorum (strain PC1)	100	7.1.1.-	nuoK PC1_2763			SUBUNIT: NDH-1 is composed of 13 different subunits. Subunits NuoA, H, J, K, L, M, N constitute the membrane sector of the complex. {ECO:0000255|HAMAP-Rule:MF_01456}.
B1YTP7	NUOK_BURA4	NADH-quinone oxidoreductase subunit K (EC 7.1.1.-) (NADH dehydrogenase I subunit K) (NDH-1 subunit K)	Burkholderia ambifaria (strain MC40-6)	101	7.1.1.-	nuoK BamMC406_2156			SUBUNIT: NDH-1 is composed of 14 different subunits. Subunits NuoA, H, J, K, L, M, N constitute the membrane sector of the complex. {ECO:0000255|HAMAP-Rule:MF_01456}.
Q39EF5	NUOK_BURL3	NADH-quinone oxidoreductase subunit K (EC 7.1.1.-) (NADH dehydrogenase I subunit K) (NDH-1 subunit K)	Burkholderia lata (strain ATCC 17760 / DSM 23089 / LMG 22485 / NCIMB 9086 / R18194 / 383)	101	7.1.1.-	nuoK Bcep18194_A5567			SUBUNIT: NDH-1 is composed of 14 different subunits. Subunits NuoA, H, J, K, L, M, N constitute the membrane sector of the complex. {ECO:0000255|HAMAP-Rule:MF_01456}.
Q48H45	NUOK_PSE14	NADH-quinone oxidoreductase subunit K (EC 7.1.1.-) (NADH dehydrogenase I subunit K) (NDH-1 subunit K)	Pseudomonas savastanoi pv. phaseolicola (strain 1448A / Race 6) (Pseudomonas syringae pv. phaseolicola (strain 1448A / Race 6))	102	7.1.1.-	nuoK PSPPH_3118			SUBUNIT: NDH-1 is composed of 13 different subunits. Subunits NuoA, H, J, K, L, M, N constitute the membrane sector of the complex. {ECO:0000255|HAMAP-Rule:MF_01456}.
A1WLN6	NUOI_VEREI	NADH-quinone oxidoreductase subunit I (EC 7.1.1.-) (NADH dehydrogenase I subunit I) (NDH-1 subunit I)	Verminephrobacter eiseniae (strain EF01-2)	169	7.1.1.-	nuoI Veis_2805		COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_01351};  Note=Binds 2 [4Fe-4S] clusters per subunit. {ECO:0000255|HAMAP-Rule:MF_01351};	SUBUNIT: NDH-1 is composed of 14 different subunits. Subunits NuoA, H, J, K, L, M, N constitute the membrane sector of the complex. {ECO:0000255|HAMAP-Rule:MF_01351}.
Q3BRN7	NUOI_XANC5	NADH-quinone oxidoreductase subunit I (EC 7.1.1.-) (NADH dehydrogenase I subunit I) (NDH-1 subunit I)	Xanthomonas campestris pv. vesicatoria (strain 85-10)	162	7.1.1.-	nuoI XCV2845		COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_01351};  Note=Binds 2 [4Fe-4S] clusters per subunit. {ECO:0000255|HAMAP-Rule:MF_01351};	SUBUNIT: NDH-1 is composed of 14 different subunits. Subunits NuoA, H, J, K, L, M, N constitute the membrane sector of the complex. {ECO:0000255|HAMAP-Rule:MF_01351}.
Q2SZM5	NUOK_BURTA	NADH-quinone oxidoreductase subunit K (EC 7.1.1.-) (NADH dehydrogenase I subunit K) (NDH-1 subunit K)	Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264)	101	7.1.1.-	nuoK BTH_I1071			SUBUNIT: NDH-1 is composed of 14 different subunits. Subunits NuoA, H, J, K, L, M, N constitute the membrane sector of the complex. {ECO:0000255|HAMAP-Rule:MF_01456}.
A7HZV8	NUOK_CAMHC	NADH-quinone oxidoreductase subunit K (EC 7.1.1.-) (NADH dehydrogenase I subunit K) (NDH-1 subunit K)	Campylobacter hominis (strain ATCC BAA-381 / LMG 19568 / NCTC 13146 / CH001A)	101	7.1.1.-	nuoK CHAB381_0191			SUBUNIT: NDH-1 is composed of 14 different subunits. Subunits NuoA, H, J, K, L, M, N constitute the membrane sector of the complex. {ECO:0000255|HAMAP-Rule:MF_01456}.
A4XV11	NUOK_PSEMY	NADH-quinone oxidoreductase subunit K (EC 7.1.1.-) (NADH dehydrogenase I subunit K) (NDH-1 subunit K)	Pseudomonas mendocina (strain ymp)	102	7.1.1.-	nuoK Pmen_2421			SUBUNIT: NDH-1 is composed of 13 different subunits. Subunits NuoA, H, J, K, L, M, N constitute the membrane sector of the complex. {ECO:0000255|HAMAP-Rule:MF_01456}.
A3NTB6	NUOK_BURP0	NADH-quinone oxidoreductase subunit K (EC 7.1.1.-) (NADH dehydrogenase I subunit K) (NDH-1 subunit K)	Burkholderia pseudomallei (strain 1106a)	101	7.1.1.-	nuoK BURPS1106A_1309			SUBUNIT: NDH-1 is composed of 14 different subunits. Subunits NuoA, H, J, K, L, M, N constitute the membrane sector of the complex. {ECO:0000255|HAMAP-Rule:MF_01456}.
Q1IS55	NUOK1_KORVE	NADH-quinone oxidoreductase subunit K 1 (EC 7.1.1.-) (NADH dehydrogenase I subunit K 1) (NDH-1 subunit K 1)	Koribacter versatilis (strain Ellin345)	101	7.1.1.-	nuoK1 Acid345_1293			SUBUNIT: NDH-1 is composed of 14 different subunits. Subunits NuoA, H, J, K, L, M, N constitute the membrane sector of the complex. {ECO:0000255|HAMAP-Rule:MF_01456}.
B8FRK0	NUOK_DESHD	NADH-quinone oxidoreductase subunit K (EC 7.1.1.-) (NADH dehydrogenase I subunit K) (NDH-1 subunit K)	Desulfitobacterium hafniense (strain DCB-2 / DSM 10664)	110	7.1.1.-	nuoK Dhaf_3744			SUBUNIT: NDH-1 is composed of 14 different subunits. Subunits NuoA, H, J, K, L, M, N constitute the membrane sector of the complex. {ECO:0000255|HAMAP-Rule:MF_01456}.
Q0A788	NUON_ALKEH	NADH-quinone oxidoreductase subunit N (EC 7.1.1.-) (NADH dehydrogenase I subunit N) (NDH-1 subunit N)	Alkalilimnicola ehrlichii (strain ATCC BAA-1101 / DSM 17681 / MLHE-1)	488	7.1.1.-	nuoN Mlg_1957			SUBUNIT: NDH-1 is composed of 14 different subunits. Subunits NuoA, H, J, K, L, M, N constitute the membrane sector of the complex. {ECO:0000255|HAMAP-Rule:MF_00445}.
Q5PN65	NUOK_SALPA	NADH-quinone oxidoreductase subunit K (EC 7.1.1.-) (NADH dehydrogenase I subunit K) (NDH-1 subunit K)	Salmonella paratyphi A (strain ATCC 9150 / SARB42)	100	7.1.1.-	nuoK SPA0545			SUBUNIT: NDH-1 is composed of 13 different subunits. Subunits NuoA, H, J, K, L, M, N constitute the membrane sector of the complex. {ECO:0000255|HAMAP-Rule:MF_01456}.
Q9XAR4	NUOK2_STRCO	NADH-quinone oxidoreductase subunit K 2 (EC 7.1.1.-) (NADH dehydrogenase I subunit K 2) (NDH-1 subunit K 2)	Streptomyces coelicolor (strain ATCC BAA-471 / A3(2) / M145)	99	7.1.1.-	nuoK2 SCO4572 SCD16A.11c			SUBUNIT: NDH-1 is composed of 14 different subunits. Subunits NuoA, H, J, K, L, M, N constitute the membrane sector of the complex. {ECO:0000255|HAMAP-Rule:MF_01456}.
Q2NSK8	NUOK_SODGM	NADH-quinone oxidoreductase subunit K (EC 7.1.1.-) (NADH dehydrogenase I subunit K) (NDH-1 subunit K)	Sodalis glossinidius (strain morsitans)	100	7.1.1.-	nuoK SG1592			SUBUNIT: NDH-1 is composed of 13 different subunits. Subunits NuoA, H, J, K, L, M, N constitute the membrane sector of the complex. {ECO:0000255|HAMAP-Rule:MF_01456}.
Q6FE62	NUOK_ACIAD	NADH-quinone oxidoreductase subunit K (EC 7.1.1.-) (NADH dehydrogenase I subunit K) (NDH-1 subunit K)	Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1)	102	7.1.1.-	nuoK ACIAD0740			SUBUNIT: NDH-1 is composed of 14 different subunits. Subunits NuoA, H, J, K, L, M, N constitute the membrane sector of the complex. {ECO:0000255|HAMAP-Rule:MF_01456}.
B2VIN4	NUOK_ERWT9	NADH-quinone oxidoreductase subunit K (EC 7.1.1.-) (NADH dehydrogenase I subunit K) (NDH-1 subunit K)	Erwinia tasmaniensis (strain DSM 17950 / CIP 109463 / Et1/99)	100	7.1.1.-	nuoK ETA_12130			SUBUNIT: NDH-1 is composed of 13 different subunits. Subunits NuoA, H, J, K, L, M, N constitute the membrane sector of the complex. {ECO:0000255|HAMAP-Rule:MF_01456}.
A4WCQ8	NUOK_ENT38	NADH-quinone oxidoreductase subunit K (EC 7.1.1.-) (NADH dehydrogenase I subunit K) (NDH-1 subunit K)	Enterobacter sp. (strain 638)	100	7.1.1.-	nuoK Ent638_2823			SUBUNIT: NDH-1 is composed of 13 different subunits. Subunits NuoA, H, J, K, L, M, N constitute the membrane sector of the complex. {ECO:0000255|HAMAP-Rule:MF_01456}.
A5FXJ1	NUOK_ACICJ	NADH-quinone oxidoreductase subunit K (EC 7.1.1.-) (NADH dehydrogenase I subunit K) (NDH-1 subunit K)	Acidiphilium cryptum (strain JF-5)	102	7.1.1.-	nuoK Acry_1111			SUBUNIT: NDH-1 is composed of 14 different subunits. Subunits NuoA, H, J, K, L, M, N constitute the membrane sector of the complex. {ECO:0000255|HAMAP-Rule:MF_01456}.
Q0BK61	NUOK_FRATO	NADH-quinone oxidoreductase subunit K (EC 7.1.1.-) (NADH dehydrogenase I subunit K) (NDH-1 subunit K)	Francisella tularensis subsp. holarctica (strain OSU18)	110	7.1.1.-	nuoK FTH_1756			SUBUNIT: NDH-1 is composed of 14 different subunits. Subunits NuoA, H, J, K, L, M, N constitute the membrane sector of the complex. {ECO:0000255|HAMAP-Rule:MF_01456}.
B4TPK9	NUOB_SALSV	NADH-quinone oxidoreductase subunit B (EC 7.1.1.-) (NADH dehydrogenase I subunit B) (NDH-1 subunit B)	Salmonella schwarzengrund (strain CVM19633)	220	7.1.1.-	nuoB SeSA_A2555		COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_01356};  Note=Binds 1 [4Fe-4S] cluster. {ECO:0000255|HAMAP-Rule:MF_01356};	SUBUNIT: NDH-1 is composed of 13 different subunits. Subunits NuoB, CD, E, F, and G constitute the peripheral sector of the complex. {ECO:0000255|HAMAP-Rule:MF_01356}.
B4SJH6	NUOD1_STRM5	NADH-quinone oxidoreductase subunit D 1 (EC 7.1.1.-) (NADH dehydrogenase I subunit D 1) (NDH-1 subunit D 1)	Stenotrophomonas maltophilia (strain R551-3)	436	7.1.1.-	nuoD1 Smal_2027			SUBUNIT: NDH-1 is composed of 14 different subunits. Subunits NuoB, C, D, E, F, and G constitute the peripheral sector of the complex. {ECO:0000255|HAMAP-Rule:MF_01358}.
B2IHW4	NUOD1_BEII9	NADH-quinone oxidoreductase subunit D 1 (EC 7.1.1.-) (NADH dehydrogenase I subunit D 1) (NDH-1 subunit D 1)	Beijerinckia indica subsp. indica (strain ATCC 9039 / DSM 1715 / NCIB 8712)	396	7.1.1.-	nuoD1 Bind_2396			SUBUNIT: NDH-1 is composed of 14 different subunits. Subunits NuoB, C, D, E, F, and G constitute the peripheral sector of the complex. {ECO:0000255|HAMAP-Rule:MF_01358}.
A0QJV0	NUOD_MYCA1	NADH-quinone oxidoreductase subunit D (EC 7.1.1.-) (NADH dehydrogenase I subunit D) (NDH-1 subunit D)	Mycobacterium avium (strain 104)	441	7.1.1.-	nuoD MAV_4036			SUBUNIT: NDH-1 is composed of 14 different subunits. Subunits NuoB, C, D, E, F, and G constitute the peripheral sector of the complex. {ECO:0000255|HAMAP-Rule:MF_01358}.
Q82ED7	NUOD2_STRAW	NADH-quinone oxidoreductase subunit D 2 (EC 7.1.1.-) (NADH dehydrogenase I subunit D 2) (NDH-1 subunit D 2)	Streptomyces avermitilis (strain ATCC 31267 / DSM 46492 / JCM 5070 / NBRC 14893 / NCIMB 12804 / NRRL 8165 / MA-4680)	383	7.1.1.-	nuoD2 SAV_4678			SUBUNIT: NDH-1 is composed of 14 different subunits. Subunits NuoB, C, D, E, F, and G constitute the peripheral sector of the complex. {ECO:0000255|HAMAP-Rule:MF_01358}.
Q9I0J8	NUOE_PSEAE	NADH-quinone oxidoreductase subunit E (EC 7.1.1.-) (NADH dehydrogenase I subunit E) (NDH-1 subunit E)	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	166	7.1.1.-	nuoE PA2640		COFACTOR: Name=[2Fe-2S] cluster; Xref=ChEBI:CHEBI:49601; Evidence={ECO:0000305};  Note=Binds 1 [2Fe-2S] cluster. {ECO:0000305};	SUBUNIT: Composed of 13 different subunits. Subunits NuoCD, E, F, and G constitute the peripheral sector of the complex (By similarity). {ECO:0000250}.
A5FX11	NUOD_ACICJ	NADH-quinone oxidoreductase subunit D (EC 7.1.1.-) (NADH dehydrogenase I subunit D) (NDH-1 subunit D)	Acidiphilium cryptum (strain JF-5)	406	7.1.1.-	nuoD Acry_0924			SUBUNIT: NDH-1 is composed of 14 different subunits. Subunits NuoB, C, D, E, F, and G constitute the peripheral sector of the complex. {ECO:0000255|HAMAP-Rule:MF_01358}.
Q5PAK7	NUOI_ANAMM	NADH-quinone oxidoreductase subunit I (EC 7.1.1.-) (NADH dehydrogenase I subunit I) (NDH-1 subunit I)	Anaplasma marginale (strain St. Maries)	160	7.1.1.-	nuoI AM707		COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_01351};  Note=Binds 2 [4Fe-4S] clusters per subunit. {ECO:0000255|HAMAP-Rule:MF_01351};	SUBUNIT: NDH-1 is composed of 14 different subunits. Subunits NuoA, H, J, K, L, M, N constitute the membrane sector of the complex. {ECO:0000255|HAMAP-Rule:MF_01351}.
A3PWR8	NUOD_MYCSJ	NADH-quinone oxidoreductase subunit D (EC 7.1.1.-) (NADH dehydrogenase I subunit D) (NDH-1 subunit D)	Mycobacterium sp. (strain JLS)	446	7.1.1.-	nuoD Mjls_1547			SUBUNIT: NDH-1 is composed of 14 different subunits. Subunits NuoB, C, D, E, F, and G constitute the peripheral sector of the complex. {ECO:0000255|HAMAP-Rule:MF_01358}.
Q5F618	NUOD_NEIG1	NADH-quinone oxidoreductase subunit D (EC 7.1.1.-) (NADH dehydrogenase I subunit D) (NDH-1 subunit D)	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)	418	7.1.1.-	nuoD NGO1748			SUBUNIT: NDH-1 is composed of 14 different subunits. Subunits NuoB, C, D, E, F, and G constitute the peripheral sector of the complex. {ECO:0000255|HAMAP-Rule:MF_01358}.
B4RPI1	NUOD_NEIG2	NADH-quinone oxidoreductase subunit D (EC 7.1.1.-) (NADH dehydrogenase I subunit D) (NDH-1 subunit D)	Neisseria gonorrhoeae (strain NCCP11945)	418	7.1.1.-	nuoD NGK_2150			SUBUNIT: NDH-1 is composed of 14 different subunits. Subunits NuoB, C, D, E, F, and G constitute the peripheral sector of the complex. {ECO:0000255|HAMAP-Rule:MF_01358}.
Q7VZP7	NUOI_BORPE	NADH-quinone oxidoreductase subunit I (EC 7.1.1.-) (NADH dehydrogenase I subunit I) (NDH-1 subunit I)	Bordetella pertussis (strain Tohama I / ATCC BAA-589 / NCTC 13251)	162	7.1.1.-	nuoI BP0849		COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_01351};  Note=Binds 2 [4Fe-4S] clusters per subunit. {ECO:0000255|HAMAP-Rule:MF_01351};	SUBUNIT: NDH-1 is composed of 14 different subunits. Subunits NuoA, H, J, K, L, M, N constitute the membrane sector of the complex. {ECO:0000255|HAMAP-Rule:MF_01351}.
A8I3Z3	NUOD_AZOC5	NADH-quinone oxidoreductase subunit D (EC 7.1.1.-) (NADH dehydrogenase I subunit D) (NDH-1 subunit D)	Azorhizobium caulinodans (strain ATCC 43989 / DSM 5975 / JCM 20966 / NBRC 14845 / NCIMB 13405 / ORS 571)	402	7.1.1.-	nuoD AZC_1670			SUBUNIT: NDH-1 is composed of 14 different subunits. Subunits NuoB, C, D, E, F, and G constitute the peripheral sector of the complex. {ECO:0000255|HAMAP-Rule:MF_01358}.
Q6HAY8	NUOD_BACHK	NADH-quinone oxidoreductase subunit D (EC 7.1.1.-) (NADH dehydrogenase I subunit D) (NDH-1 subunit D)	Bacillus thuringiensis subsp. konkukian (strain 97-27)	366	7.1.1.-	nuoD BT9727_4979			SUBUNIT: NDH-1 is composed of 14 different subunits. Subunits NuoB, C, D, E, F, and G constitute the peripheral sector of the complex. {ECO:0000255|HAMAP-Rule:MF_01358}.
A9VS95	NUOD_BACWK	NADH-quinone oxidoreductase subunit D (EC 7.1.1.-) (NADH dehydrogenase I subunit D) (NDH-1 subunit D)	Bacillus weihenstephanensis (strain KBAB4)	366	7.1.1.-	nuoD BcerKBAB4_5095			SUBUNIT: NDH-1 is composed of 14 different subunits. Subunits NuoB, C, D, E, F, and G constitute the peripheral sector of the complex. {ECO:0000255|HAMAP-Rule:MF_01358}.
B0V7U8	NUOA_ACIBY	NADH-quinone oxidoreductase subunit A (EC 7.1.1.-) (NADH dehydrogenase I subunit A) (NDH-1 subunit A) (NUO1)	Acinetobacter baumannii (strain AYE)	183	7.1.1.-	nuoA ABAYE3060			SUBUNIT: NDH-1 is composed of 14 different subunits. Subunits NuoA, H, J, K, L, M, N constitute the membrane sector of the complex. {ECO:0000255|HAMAP-Rule:MF_01394}.
Q39EF3	NUOI_BURL3	NADH-quinone oxidoreductase subunit I (EC 7.1.1.-) (NADH dehydrogenase I subunit I) (NDH-1 subunit I)	Burkholderia lata (strain ATCC 17760 / DSM 23089 / LMG 22485 / NCIMB 9086 / R18194 / 383)	162	7.1.1.-	nuoI Bcep18194_A5569		COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_01351};  Note=Binds 2 [4Fe-4S] clusters per subunit. {ECO:0000255|HAMAP-Rule:MF_01351};	SUBUNIT: NDH-1 is composed of 14 different subunits. Subunits NuoA, H, J, K, L, M, N constitute the membrane sector of the complex. {ECO:0000255|HAMAP-Rule:MF_01351}.
Q2IWY2	NUOD_RHOP2	NADH-quinone oxidoreductase subunit D (EC 7.1.1.-) (NADH dehydrogenase I subunit D) (NDH-1 subunit D)	Rhodopseudomonas palustris (strain HaA2)	401	7.1.1.-	nuoD RPB_2575			SUBUNIT: NDH-1 is composed of 14 different subunits. Subunits NuoB, C, D, E, F, and G constitute the peripheral sector of the complex. {ECO:0000255|HAMAP-Rule:MF_01358}.
Q1RHA0	NUOF_RICBR	NADH-quinone oxidoreductase subunit F (EC 7.1.1.-) (NADH dehydrogenase I subunit F) (NDH-1 subunit F)	Rickettsia bellii (strain RML369-C)	417	7.1.1.-	nuoF RBE_1183		COFACTOR: Name=FMN; Xref=ChEBI:CHEBI:58210; Evidence={ECO:0000305};  Note=Binds 1 FMN. {ECO:0000305}; COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000305};  Note=Binds 1 [4Fe-4S] cluster. {ECO:0000305};	
A4IVZ4	NUOC_FRATW	NADH-quinone oxidoreductase subunit C (EC 7.1.1.-) (NADH dehydrogenase I subunit C) (NDH-1 subunit C)	Francisella tularensis subsp. tularensis (strain WY96-3418)	214	7.1.1.-	nuoC FTW_0108			SUBUNIT: NDH-1 is composed of 14 different subunits. Subunits NuoB, C, D, E, F, and G constitute the peripheral sector of the complex. {ECO:0000255|HAMAP-Rule:MF_01357}.
B7HY57	NUOB_BACC7	NADH-quinone oxidoreductase subunit B (EC 7.1.1.-) (NADH dehydrogenase I subunit B) (NDH-1 subunit B)	Bacillus cereus (strain AH187)	172	7.1.1.-	nuoB BCAH187_A5475		COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_01356};  Note=Binds 1 [4Fe-4S] cluster. {ECO:0000255|HAMAP-Rule:MF_01356};	SUBUNIT: NDH-1 is composed of 14 different subunits. Subunits NuoB, C, D, E, F, and G constitute the peripheral sector of the complex. {ECO:0000255|HAMAP-Rule:MF_01356}.
Q1QD96	NUOB_PSYCK	NADH-quinone oxidoreductase subunit B (EC 7.1.1.-) (NADH dehydrogenase I subunit B) (NDH-1 subunit B)	Psychrobacter cryohalolentis (strain K5)	222	7.1.1.-	nuoB Pcryo_0574		COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_01356};  Note=Binds 1 [4Fe-4S] cluster. {ECO:0000255|HAMAP-Rule:MF_01356};	SUBUNIT: NDH-1 is composed of 14 different subunits. Subunits NuoB, C, D, E, F, and G constitute the peripheral sector of the complex. {ECO:0000255|HAMAP-Rule:MF_01356}.
Q21YC6	NUOB_RHOFT	NADH-quinone oxidoreductase subunit B (EC 7.1.1.-) (NADH dehydrogenase I subunit B) (NDH-1 subunit B)	Rhodoferax ferrireducens (strain ATCC BAA-621 / DSM 15236 / T118) (Albidiferax ferrireducens)	159	7.1.1.-	nuoB Rfer_1494		COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_01356};  Note=Binds 1 [4Fe-4S] cluster. {ECO:0000255|HAMAP-Rule:MF_01356};	SUBUNIT: NDH-1 is composed of 14 different subunits. Subunits NuoB, C, D, E, F, and G constitute the peripheral sector of the complex. {ECO:0000255|HAMAP-Rule:MF_01356}.
A0PR40	NUOC_MYCUA	NADH-quinone oxidoreductase subunit C (EC 7.1.1.-) (NADH dehydrogenase I subunit C) (NDH-1 subunit C)	Mycobacterium ulcerans (strain Agy99)	238	7.1.1.-	nuoC MUL_2461			SUBUNIT: NDH-1 is composed of 14 different subunits. Subunits NuoB, C, D, E, F, and G constitute the peripheral sector of the complex. {ECO:0000255|HAMAP-Rule:MF_01357}.
B2HGE6	NUOC_MYCMM	NADH-quinone oxidoreductase subunit C (EC 7.1.1.-) (NADH dehydrogenase I subunit C) (NDH-1 subunit C)	Mycobacterium marinum (strain ATCC BAA-535 / M)	238	7.1.1.-	nuoC MMAR_1481			SUBUNIT: NDH-1 is composed of 14 different subunits. Subunits NuoB, C, D, E, F, and G constitute the peripheral sector of the complex. {ECO:0000255|HAMAP-Rule:MF_01357}.
A5U7G3	NUOC_MYCTA	NADH-quinone oxidoreductase subunit C (EC 7.1.1.-) (NADH dehydrogenase I subunit C) (NDH-1 subunit C)	Mycobacterium tuberculosis (strain ATCC 25177 / H37Ra)	236	7.1.1.-	nuoC MRA_3180			SUBUNIT: NDH-1 is composed of 14 different subunits. Subunits NuoB, C, D, E, F, and G constitute the peripheral sector of the complex. {ECO:0000255|HAMAP-Rule:MF_01357}.
P9WJH2	NUOC_MYCTO	NADH-quinone oxidoreductase subunit C (EC 7.1.1.-) (NADH dehydrogenase I subunit C) (NDH-1 subunit C)	Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh)	236	7.1.1.-	nuoC MT3235			SUBUNIT: NDH-1 is composed of 14 different subunits. Subunits NuoB, C, D, E, F, and G constitute the peripheral sector of the complex. {ECO:0000255|HAMAP-Rule:MF_01357}.
A1WXW0	NUOH_HALHL	NADH-quinone oxidoreductase subunit H (EC 7.1.1.-) (NADH dehydrogenase I subunit H) (NDH-1 subunit H)	Halorhodospira halophila (strain DSM 244 / SL1) (Ectothiorhodospira halophila (strain DSM 244 / SL1))	337	7.1.1.-	nuoH Hhal_1758			SUBUNIT: NDH-1 is composed of 14 different subunits. Subunits NuoA, H, J, K, L, M, N constitute the membrane sector of the complex. {ECO:0000255|HAMAP-Rule:MF_01350}.
Q04V66	NUOH_LEPBJ	NADH-quinone oxidoreductase subunit H (EC 7.1.1.-) (NADH dehydrogenase I subunit H) (NDH-1 subunit H)	Leptospira borgpetersenii serovar Hardjo-bovis (strain JB197)	346	7.1.1.-	nuoH LBJ_0507			SUBUNIT: NDH-1 is composed of 14 different subunits. Subunits NuoA, H, J, K, L, M, N constitute the membrane sector of the complex. {ECO:0000255|HAMAP-Rule:MF_01350}.
B4SQT3	NUOD2_STRM5	NADH-quinone oxidoreductase subunit D 2 (EC 7.1.1.-) (NADH dehydrogenase I subunit D 2) (NDH-1 subunit D 2)	Stenotrophomonas maltophilia (strain R551-3)	435	7.1.1.-	nuoD2 Smal_2828			SUBUNIT: NDH-1 is composed of 14 different subunits. Subunits NuoB, C, D, E, F, and G constitute the peripheral sector of the complex. {ECO:0000255|HAMAP-Rule:MF_01358}.
A1JLG0	NUOA_YERE8	NADH-quinone oxidoreductase subunit A (EC 7.1.1.-) (NADH dehydrogenase I subunit A) (NDH-1 subunit A) (NUO1)	Yersinia enterocolitica serotype O:8 / biotype 1B (strain NCTC 13174 / 8081)	150	7.1.1.-	nuoA YE1344			SUBUNIT: NDH-1 is composed of 13 different subunits. Subunits NuoA, H, J, K, L, M, N constitute the membrane sector of the complex. {ECO:0000255|HAMAP-Rule:MF_01394}.
