Entry	Entry name	Protein names	Organism	Length	EC number	Gene names	Pathway	Cofactor	Subunit structure [CC]
Q05B87	FRDA_BOVIN	Frataxin, mitochondrial (Fxn) (EC 1.16.3.1) [Cleaved into: Frataxin intermediate form; Frataxin mature form]	Bos taurus (Bovine)	217	1.16.3.1	FXN FRDA			SUBUNIT: Monomer (probable predominant form). Oligomer. Interacts with LYRM4 and HSPA9. Interacts with ACO1. Interacts with ISCU. Interacts with FECH; one iron-bound FXN monomer seems to interact with a FECH homodimer. Interacts with SDHA and SDHB. Interacts with ACO2; the interaction is dependent on citrate. {ECO:0000250|UniProtKB:D3ZYW7, ECO:0000250|UniProtKB:Q16595}.
Q66FC9	FRDC_YERPS	Fumarate reductase subunit C (Fumarate reductase 15 kDa hydrophobic protein)	Yersinia pseudotuberculosis serotype I (strain IP32953)	130		frdC YPTB0411			SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD). {ECO:0000255|HAMAP-Rule:MF_00708}.
Q9CP59	FRDD_PASMU	Fumarate reductase subunit D	Pasteurella multocida (strain Pm70)	116		frdD PM0198			SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD). {ECO:0000255|HAMAP-Rule:MF_00709}.
Q6AZR3	DHSDA_XENLA	Succinate dehydrogenase [ubiquinone] cytochrome b small subunit A, mitochondrial (CybS-A) (Succinate dehydrogenase complex subunit D-A) (Succinate-ubiquinone oxidoreductase cytochrome b small subunit A) (Succinate-ubiquinone reductase membrane anchor subunit A)	Xenopus laevis (African clawed frog)	152		sdhd-a			SUBUNIT: Component of complex II composed of four subunits: the flavoprotein (FP) sdha, iron-sulfur protein (IP) sdhb, and a cytochrome b560 composed of sdhc and sdhd. {ECO:0000250}.
B7VHR5	FRDC_VIBTL	Fumarate reductase subunit C	Vibrio tasmaniensis (strain LGP32) (Vibrio splendidus (strain Mel32))	127		frdC VS_0246			SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD). {ECO:0000255|HAMAP-Rule:MF_00708}.
B5FBS8	FRDD_ALIFM	Fumarate reductase subunit D	Aliivibrio fischeri (strain MJ11) (Vibrio fischeri)	120		frdD VFMJ11_2459			SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD). {ECO:0000255|HAMAP-Rule:MF_00709}.
B6I260	FRDD_ECOSE	Fumarate reductase subunit D (Fumarate reductase 13 kDa hydrophobic protein)	Escherichia coli (strain SE11)	119		frdD ECSE_4453			SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD). {ECO:0000255|HAMAP-Rule:MF_00709}.
Q8ZIX7	FRDC_YERPE	Fumarate reductase subunit C (Fumarate reductase 15 kDa hydrophobic protein)	Yersinia pestis	130		frdC YPO0358 y0615 YP_0513			SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD). {ECO:0000255|HAMAP-Rule:MF_00708}.
Q65RZ8	FRDD_MANSM	Fumarate reductase subunit D	Mannheimia succiniciproducens (strain MBEL55E)	114		frdD MS1655			SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD). {ECO:0000255|HAMAP-Rule:MF_00709}.
C1ANJ0	FRDD_MYCBT	Fumarate reductase subunit D	Mycobacterium bovis (strain BCG / Tokyo 172 / ATCC 35737 / TMC 1019)	125		frdD JTY_1581			SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD). {ECO:0000255|HAMAP-Rule:MF_00709}.
A5U2R2	FRDD_MYCTA	Fumarate reductase subunit D	Mycobacterium tuberculosis (strain ATCC 25177 / H37Ra)	125		frdD MRA_1567			SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD). {ECO:0000255|HAMAP-Rule:MF_00709}.
Q1R3A5	FRDC_ECOUT	Fumarate reductase subunit C (Fumarate reductase 15 kDa hydrophobic protein)	Escherichia coli (strain UTI89 / UPEC)	131		frdC UTI89_C4752			SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD). {ECO:0000255|HAMAP-Rule:MF_00708}.
B4TF89	FRDC_SALHS	Fumarate reductase subunit C (Fumarate reductase 15 kDa hydrophobic protein)	Salmonella heidelberg (strain SL476)	131		frdC SeHA_C4759			SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD). {ECO:0000255|HAMAP-Rule:MF_00708}.
B5BKG5	FRDC_SALPK	Fumarate reductase subunit C (Fumarate reductase 15 kDa hydrophobic protein)	Salmonella paratyphi A (strain AKU_12601)	131		frdC SSPA3862			SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD). {ECO:0000255|HAMAP-Rule:MF_00708}.
P9WNB6	FRDC_MYCTO	Fumarate reductase subunit C	Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh)	126		frdC MT1605			SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD). {ECO:0000250}.
O29573	DHSD_ARCFU	Succinate dehydrogenase hydrophobic membrane anchor subunit	Archaeoglobus fulgidus (strain ATCC 49558 / VC-16 / DSM 4304 / JCM 9628 / NBRC 100126)	117		sdhD AF_0684	PATHWAY: Carbohydrate metabolism; tricarboxylic acid cycle.	COFACTOR: Name=heme; Xref=ChEBI:CHEBI:30413; Evidence={ECO:0000250};  Note=The heme is bound between the two transmembrane subunits. {ECO:0000250};	SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein, an iron-sulfur protein, plus two membrane-anchoring proteins, SdhC and SdhD. {ECO:0000250}.
A7ZV24	FRDD_ECO24	Fumarate reductase subunit D (Fumarate reductase 13 kDa hydrophobic protein)	Escherichia coli O139:H28 (strain E24377A / ETEC)	119		frdD EcE24377A_4710			SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD). {ECO:0000255|HAMAP-Rule:MF_00709}.
B5F2L9	FRDC_SALA4	Fumarate reductase subunit C (Fumarate reductase 15 kDa hydrophobic protein)	Salmonella agona (strain SL483)	131		frdC SeAg_B4619			SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD). {ECO:0000255|HAMAP-Rule:MF_00708}.
A8G8T5	FRDC_SERP5	Fumarate reductase subunit C (Fumarate reductase 15 kDa hydrophobic protein)	Serratia proteamaculans (strain 568)	130		frdC Spro_0417			SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD). {ECO:0000255|HAMAP-Rule:MF_00708}.
B0BRC0	FRDD_ACTPJ	Fumarate reductase subunit D	Actinobacillus pleuropneumoniae serotype 3 (strain JL03)	114		frdD APJL_1553			SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD). {ECO:0000255|HAMAP-Rule:MF_00709}.
A6TH70	FRDD_KLEP7	Fumarate reductase subunit D (Fumarate reductase 13 kDa hydrophobic protein)	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)	119		frdD KPN78578_44800 KPN_04550			SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD). {ECO:0000255|HAMAP-Rule:MF_00709}.
P44894	FRDA_HAEIN	Fumarate reductase flavoprotein subunit (EC 1.3.5.4)	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	599	1.3.5.4	frdA HI_0835		COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000250};  Note=Binds 1 FAD covalently per subunit. {ECO:0000250};	SUBUNIT: Fumarate dehydrogenase forms part of an enzyme complex containing four subunits: a flavoprotein, an iron-sulfur, and two hydrophobic anchor proteins. {ECO:0000250}.
Q3YUI6	FRDC_SHISS	Fumarate reductase subunit C (Fumarate reductase 15 kDa hydrophobic protein)	Shigella sonnei (strain Ss046)	131		frdC SSON_4338			SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD). {ECO:0000255|HAMAP-Rule:MF_00708}.
Q6P355	DHSD_XENTR	Succinate dehydrogenase [ubiquinone] cytochrome b small subunit, mitochondrial (CybS) (Succinate dehydrogenase complex subunit D) (Succinate-ubiquinone oxidoreductase cytochrome b small subunit) (Succinate-ubiquinone reductase membrane anchor subunit)	Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)	152		sdhd TNeu097k19.1			SUBUNIT: Component of complex II composed of four subunits: the flavoprotein (FP) sdha, iron-sulfur protein (IP) sdhb, and a cytochrome b560 composed of sdhc and sdhd. {ECO:0000250}.
B1JMQ4	FRDC_YERPY	Fumarate reductase subunit C (Fumarate reductase 15 kDa hydrophobic protein)	Yersinia pseudotuberculosis serotype O:3 (strain YPIII)	130		frdC YPK_3815			SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD). {ECO:0000255|HAMAP-Rule:MF_00708}.
P35720	C560_BOVIN	Succinate dehydrogenase cytochrome b560 subunit, mitochondrial (Integral membrane protein CII-3) (QPs-1) (QPs1) (Succinate dehydrogenase complex subunit C)	Bos taurus (Bovine)	169		SDHC CYB560	PATHWAY: Carbohydrate metabolism; tricarboxylic acid cycle.	COFACTOR: Name=heme; Xref=ChEBI:CHEBI:30413; Evidence={ECO:0000250};  Note=The heme is bound between the two transmembrane subunits SDHC and SDHD. {ECO:0000250};	SUBUNIT: Component of complex II composed of four subunits: the flavoprotein (FP) SDHA, iron-sulfur protein (IP) SDHB, and a cytochrome b560 composed of SDHC and SDHD.
Q4UKC1	DHSC_RICFE	Succinate dehydrogenase cytochrome b556 subunit (Cytochrome b-556)	Rickettsia felis (strain ATCC VR-1525 / URRWXCal2) (Rickettsia azadi)	124		sdhC RF_1163	PATHWAY: Carbohydrate metabolism; tricarboxylic acid cycle.	COFACTOR: Name=heme; Xref=ChEBI:CHEBI:30413; Evidence={ECO:0000250};  Note=The heme is bound between the two transmembrane subunits. {ECO:0000250};	SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein, an iron-sulfur protein, plus two membrane-anchoring proteins, SdhC and SdhD. The complex can form homotrimers (By similarity). {ECO:0000250}.
P41086	DHSD_RICPR	Succinate dehydrogenase hydrophobic membrane anchor subunit	Rickettsia prowazekii (strain Madrid E)	125		sdhD RP127	PATHWAY: Carbohydrate metabolism; tricarboxylic acid cycle.	COFACTOR: Name=heme; Xref=ChEBI:CHEBI:30413; Evidence={ECO:0000250};  Note=The heme is bound between the two transmembrane subunits. {ECO:0000250};	SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein, an iron-sulfur protein, plus two membrane-anchoring proteins, SdhC and SdhD. {ECO:0000250}.
Q83P38	FRDC_SHIFL	Fumarate reductase subunit C (Fumarate reductase 15 kDa hydrophobic protein)	Shigella flexneri	131		frdC SF4310 S4575			SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD). {ECO:0000250}.
P59841	FRDC_HAEDU	Fumarate reductase subunit C	Haemophilus ducreyi (strain 35000HP / ATCC 700724)	128		frdC HD_0033			SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD). {ECO:0000255|HAMAP-Rule:MF_00708}.
Q08717	DHSD_THEAC	Succinate dehydrogenase hydrophobic membrane anchor subunit	Thermoplasma acidophilum (strain ATCC 25905 / DSM 1728 / JCM 9062 / NBRC 15155 / AMRC-C165)	123		sdhD Ta1004	PATHWAY: Carbohydrate metabolism; tricarboxylic acid cycle.	COFACTOR: Name=heme; Xref=ChEBI:CHEBI:30413; Evidence={ECO:0000250};  Note=The heme is bound between the two transmembrane subunits. {ECO:0000250};	SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein, an iron-sulfur protein, plus two membrane-anchoring proteins, SdhC and SdhD. {ECO:0000250}.
V3TQ67	FRDA_SERS3	Fumarate reductase flavoprotein subunit (EC 1.3.5.4)	Serratia sp. (strain ATCC 39006)	598	1.3.5.4	frdA Ser39006_04053		COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000269|PubMed:24374335};  Note=Flavinylated by SdhE, flavinylation occurs at a low level in the absence of SdhE. {ECO:0000269|PubMed:24374335};	SUBUNIT: Fumarate dehydrogenase forms part of an enzyme complex containing four subunits: a flavoprotein, an iron-sulfur, and two hydrophobic anchor proteins (By similarity). Interacts with SdhE (PubMed:24374335). {ECO:0000250|UniProtKB:P00363, ECO:0000269|PubMed:24374335}.
B5R9A2	FRDC_SALG2	Fumarate reductase subunit C (Fumarate reductase 15 kDa hydrophobic protein)	Salmonella gallinarum (strain 287/91 / NCTC 13346)	131		frdC SG4184			SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD). {ECO:0000255|HAMAP-Rule:MF_00708}.
B4TSD6	FRDC_SALSV	Fumarate reductase subunit C (Fumarate reductase 15 kDa hydrophobic protein)	Salmonella schwarzengrund (strain CVM19633)	131		frdC SeSA_A4611			SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD). {ECO:0000255|HAMAP-Rule:MF_00708}.
Q7M826	MFRB_WOLSU	8-methylmenaquinol:fumarate reductase iron-sulfur subunit (MFR iron-sulfur subunit) (EC 1.3.5.-)	Wolinella succinogenes (strain ATCC 29543 / DSM 1740 / LMG 7466 / NCTC 11488 / FDC 602W) (Vibrio succinogenes)	319	1.3.5.-	sdhB WS1921		COFACTOR: Name=[2Fe-2S] cluster; Xref=ChEBI:CHEBI:49601; Evidence={ECO:0000255|PROSITE-ProRule:PRU00465};  Note=Binds 1 2Fe-2S cluster. {ECO:0000255|PROSITE-ProRule:PRU00465}; COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|PROSITE-ProRule:PRU00711};  Note=Binds 2 [4Fe-4S] cluster. {ECO:0000255|PROSITE-ProRule:PRU00711};	SUBUNIT: The MFR complex is composed of three subunits: a flavoprotein (SdhA), an iron-sulfur protein (SdhB), and one hydrophobic anchor protein (SdhE). {ECO:0000269|PubMed:19170876}.
A4W5P8	FRDD_ENT38	Fumarate reductase subunit D (Fumarate reductase 13 kDa hydrophobic protein)	Enterobacter sp. (strain 638)	119		frdD Ent638_0340			SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD). {ECO:0000255|HAMAP-Rule:MF_00709}.
B1LQH4	FRDD_ECOSM	Fumarate reductase subunit D (Fumarate reductase 13 kDa hydrophobic protein)	Escherichia coli (strain SMS-3-5 / SECEC)	119		frdD EcSMS35_4622			SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD). {ECO:0000255|HAMAP-Rule:MF_00709}.
B6I261	FRDC_ECOSE	Fumarate reductase subunit C (Fumarate reductase 15 kDa hydrophobic protein)	Escherichia coli (strain SE11)	131		frdC ECSE_4454			SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD). {ECO:0000255|HAMAP-Rule:MF_00708}.
Q68FN7	DHSDB_DANRE	Succinate dehydrogenase [ubiquinone] cytochrome b small subunit B, mitochondrial (CybS-B) (Succinate dehydrogenase complex subunit D-B) (Succinate-ubiquinone oxidoreductase cytochrome b small subunit B) (Succinate-ubiquinone reductase membrane anchor subunit B)	Danio rerio (Zebrafish) (Brachydanio rerio)	158		sdhdb sdhd sdhda zgc:100986	PATHWAY: Carbohydrate metabolism; tricarboxylic acid cycle.		SUBUNIT: Component of complex II composed of four subunits: the flavoprotein (FP) sdha, iron-sulfur protein (IP) sdhb, and a cytochrome b560 composed of sdhc and sdhd. {ECO:0000250}.
B7NTL3	FRDC_ECO7I	Fumarate reductase subunit C (Fumarate reductase 15 kDa hydrophobic protein)	Escherichia coli O7:K1 (strain IAI39 / ExPEC)	131		frdC ECIAI39_4619			SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD). {ECO:0000255|HAMAP-Rule:MF_00708}.
Q92J98	DHSD_RICCN	Succinate dehydrogenase hydrophobic membrane anchor subunit	Rickettsia conorii (strain ATCC VR-613 / Malish 7)	126		sdhD RC0169	PATHWAY: Carbohydrate metabolism; tricarboxylic acid cycle.	COFACTOR: Name=heme; Xref=ChEBI:CHEBI:30413; Evidence={ECO:0000250};  Note=The heme is bound between the two transmembrane subunits. {ECO:0000250};	SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein, an iron-sulfur protein, plus two membrane-anchoring proteins, SdhC and SdhD. {ECO:0000250}.
Q9ZMP0	FRDA_HELPJ	Fumarate reductase flavoprotein subunit (EC 1.3.5.4)	Helicobacter pylori (strain J99 / ATCC 700824) (Campylobacter pylori J99)	714	1.3.5.4	frdA jhp_0178		COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000250};  Note=Binds 1 FAD covalently per subunit. {ECO:0000250};	SUBUNIT: Part of an enzyme complex containing three subunits: a flavoprotein, an iron-sulfur, and cytochrome b-556. {ECO:0000250}.
P0A8Q2	FRDC_ECO57	Fumarate reductase subunit C (Fumarate reductase 15 kDa hydrophobic protein)	Escherichia coli O157:H7	131		frdC Z5759 ECs5133			SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD). {ECO:0000250}.
C5A1E6	FRDC_ECOBW	Fumarate reductase subunit C (Fumarate reductase 15 kDa hydrophobic protein)	Escherichia coli (strain K12 / MC4100 / BW2952)	131		frdC BWG_3867			SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD). {ECO:0000255|HAMAP-Rule:MF_00708}.
A9N410	FRDC_SALPB	Fumarate reductase subunit C (Fumarate reductase 15 kDa hydrophobic protein)	Salmonella paratyphi B (strain ATCC BAA-1250 / SPB7)	131		frdC SPAB_05472			SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD). {ECO:0000255|HAMAP-Rule:MF_00708}.
P63725	DHSC_SALTY	Succinate dehydrogenase cytochrome b556 subunit (Cytochrome b-556)	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	129		sdhC STM0732	PATHWAY: Carbohydrate metabolism; tricarboxylic acid cycle.	COFACTOR: Name=heme; Xref=ChEBI:CHEBI:30413; Evidence={ECO:0000250};  Note=The heme is bound between the two transmembrane subunits. {ECO:0000250};	SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein, an iron-sulfur protein, plus two membrane-anchoring proteins, SdhC and SdhD. The complex can form homotrimers (By similarity). {ECO:0000250}.
Q9CXV1	DHSD_MOUSE	Succinate dehydrogenase [ubiquinone] cytochrome b small subunit, mitochondrial (CybS) (CII-4) (QPs3) (Succinate dehydrogenase complex subunit D) (Succinate-ubiquinone oxidoreductase cytochrome b small subunit) (Succinate-ubiquinone reductase membrane anchor subunit)	Mus musculus (Mouse)	159		Sdhd	PATHWAY: Carbohydrate metabolism; tricarboxylic acid cycle.		SUBUNIT: Component of complex II composed of four subunits: the flavoprotein (FP) SDHA, iron-sulfur protein (IP) SDHB, and a cytochrome b560 composed of SDHC and SDHD. {ECO:0000250}.
Q9HQ63	DHSD_HALSA	Succinate dehydrogenase hydrophobic membrane anchor subunit	Halobacterium salinarum (strain ATCC 700922 / JCM 11081 / NRC-1) (Halobacterium halobium)	130		sdhD sdhC VNG_1310G	PATHWAY: Carbohydrate metabolism; tricarboxylic acid cycle.	COFACTOR: Name=heme; Xref=ChEBI:CHEBI:30413; Evidence={ECO:0000250};  Note=The heme is bound between the two transmembrane subunits. {ECO:0000250};	SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein, an iron-sulfur protein, plus two membrane-anchoring proteins, SdhC and SdhD. {ECO:0000250}.
P72109	DHSD_NATPH	Succinate dehydrogenase hydrophobic membrane anchor subunit	Natronomonas pharaonis (Natronobacterium pharaonis)	130		sdhD sdhC	PATHWAY: Carbohydrate metabolism; tricarboxylic acid cycle.	COFACTOR: Name=heme; Xref=ChEBI:CHEBI:30413; Evidence={ECO:0000250};  Note=The heme is bound between the two transmembrane subunits. {ECO:0000250};	SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein, an iron-sulfur protein, plus two membrane-anchoring proteins, SdhC and SdhD. {ECO:0000250}.
P9WN91	FRDA_MYCTU	Fumarate reductase flavoprotein subunit (EC 1.3.5.4)	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	583	1.3.5.4	frdA Rv1552 MTCY48.13c		COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000250};  Note=Binds 1 FAD covalently per subunit. {ECO:0000250};	SUBUNIT: Fumarate dehydrogenase forms part of an enzyme complex containing four subunits: a flavoprotein, an iron-sulfur, and two hydrophobic anchor proteins. {ECO:0000250}.
P17596	FRDB_WOLSU	Fumarate reductase iron-sulfur subunit (EC 1.3.5.1)	Wolinella succinogenes (strain ATCC 29543 / DSM 1740 / LMG 7466 / NCTC 11488 / FDC 602W) (Vibrio succinogenes)	239	1.3.5.1	frdB WS0830		COFACTOR: Name=[2Fe-2S] cluster; Xref=ChEBI:CHEBI:49601;  Note=Binds 1 [2Fe-2S] cluster.; COFACTOR: Name=[3Fe-4S] cluster; Xref=ChEBI:CHEBI:21137;  Note=Binds 1 [3Fe-4S] cluster.; COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883;  Note=Binds 1 [4Fe-4S] cluster.;	SUBUNIT: Part of an enzyme complex containing three subunits: a flavoprotein, an iron-sulfur protein, and cytochrome b-556.
A4W5P9	FRDC_ENT38	Fumarate reductase subunit C (Fumarate reductase 15 kDa hydrophobic protein)	Enterobacter sp. (strain 638)	131		frdC Ent638_0341			SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD). {ECO:0000255|HAMAP-Rule:MF_00708}.
P41085	DHSC_RICPR	Succinate dehydrogenase cytochrome b556 subunit (Cytochrome b-556)	Rickettsia prowazekii (strain Madrid E)	124		sdhC RP126	PATHWAY: Carbohydrate metabolism; tricarboxylic acid cycle.	COFACTOR: Name=heme; Xref=ChEBI:CHEBI:30413; Evidence={ECO:0000250};  Note=The heme is bound between the two transmembrane subunits. {ECO:0000250};	SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein, an iron-sulfur protein, plus two membrane-anchoring proteins, SdhC and SdhD. The complex can form homotrimers (By similarity). {ECO:0000250}.
A8WT26	DHSD_CAEBR	Putative succinate dehydrogenase [ubiquinone] cytochrome b small subunit, mitochondrial (Succinate dehydrogenase complex subunit D)	Caenorhabditis briggsae	145		sdhd-1 CBG02978	PATHWAY: Carbohydrate metabolism; tricarboxylic acid cycle. {ECO:0000305}.		SUBUNIT: Forms part of complex II containing four subunits: a flavoprotein (FP), an iron-sulfur protein (IP) and a cytochrome b composed of a large and a small subunit. {ECO:0000250|UniProtKB:Q5ZIS0}.
B7LLT6	FRDC_ESCF3	Fumarate reductase subunit C (Fumarate reductase 15 kDa hydrophobic protein)	Escherichia fergusonii (strain ATCC 35469 / DSM 13698 / CDC 0568-73)	131		frdC EFER_4206			SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD). {ECO:0000255|HAMAP-Rule:MF_00708}.
P0AC45	DHSD_ECOL6	Succinate dehydrogenase hydrophobic membrane anchor subunit	Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC)	115		sdhD c0800	PATHWAY: Carbohydrate metabolism; tricarboxylic acid cycle.	COFACTOR: Name=heme; Xref=ChEBI:CHEBI:30413; Evidence={ECO:0000250};  Note=The heme is bound between the two transmembrane subunits. {ECO:0000250};	SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein, an iron-sulfur protein, plus two membrane-anchoring proteins, SdhC and SdhD. The complex can form homotrimers (By similarity). {ECO:0000250}.
C0Q6B2	FRDD_SALPC	Fumarate reductase subunit D (Fumarate reductase 13 kDa hydrophobic protein)	Salmonella paratyphi C (strain RKS4594)	119		frdD SPC_4490			SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD). {ECO:0000255|HAMAP-Rule:MF_00709}.
Q31T86	FRDD_SHIBS	Fumarate reductase subunit D (Fumarate reductase 13 kDa hydrophobic protein)	Shigella boydii serotype 4 (strain Sb227)	119		frdD SBO_4305			SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD). {ECO:0000255|HAMAP-Rule:MF_00709}.
P0A8Q5	FRDD_SHIFL	Fumarate reductase subunit D (Fumarate reductase 13 kDa hydrophobic protein)	Shigella flexneri	119		frdD SF4309 S4574			SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD). {ECO:0000250}.
B5Z2G2	FRDD_ECO5E	Fumarate reductase subunit D (Fumarate reductase 13 kDa hydrophobic protein)	Escherichia coli O157:H7 (strain EC4115 / EHEC)	119		frdD ECH74115_5669			SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD). {ECO:0000255|HAMAP-Rule:MF_00709}.
