Protein ID	Transcribed	Expression [TPM]	JGI EC	Bidir EC	Bidir Subunit	Uniprot hit
1044140	Y	15.606076666666667				Q5ZIL9
1743331	Y	4.321234666666666			SUBUNIT: Interacts with FAP91. {ECO:0000269|PubMed:17967944}.	P12759
1355274	Y	7.7654200000000015	1.1.1.169	1.1.1.169		Q8YX96
1046771	Y	4.323043333333333			SUBUNIT: Component of the condensin complex, which contains the cut14/smc2 and cut3/smc2 heterodimer, and three non SMC subunits that probably regulate the complex: cnd1, cnd2 and cnd3. {ECO:0000269|PubMed:10485849}.	Q9Y7R3
922150	Y	23.037319999999998		2.7.11.1		P36616
1683955	Y	0.9976776666666666	6.3.2.19		SUBUNIT: Interacts with SEC61B, ARL6IP1, ARL6IP2, ARL6IP3, ARL6IP4 ARL6IP5 and ARL6IP6. Interacts (GTP-bound form) with the BBSome a complex that contains BBS1, BBS2, BBS4, BBS5, BBS7, BBS8/TTC8, BBS9 and BBIP10. Interacts (GTP-free form) with IFT27. {ECO:0000250|UniProtKB:Q9H0F7}.	Q5R4G5
1055626	Y	0.21300233333333332				Q96LI9
1690233	Y	0.26918193333333335		3.1.3.48		P20483
939809	Y	1.2445133333333334	3.6.3.44			Q57538
1639741	Y	6.577897666666666		3.1.1.-		Q5F477
1634259	Y	21.1947	3.1.2.-	3.4.19.12		Q9LPT6
919683	Y	11.985866666666666		3.1.-.-		P48612
1322785	Y	7.34003			SUBUNIT: Component of the PI3K (PI3KC3/PI3K-III/class III phosphatidylinositol 3-kinase) complex II (PI3KC3-C2) in which the core composed of the catalytic subunit PIK3C3, the regulatory subunit PIK3R4 and BECN1 is associated with UVRAG; in the complex interacts directly with BECN1. PI3KC3-C2 can associate with further regulatory subunits such as RUBCN and probably SH3GLB1/Bif-1 (PubMed:16799551, PubMed:18843052, PubMed:19050071, PubMed:19270696, PubMed:20643123, PubMed:23878393, PubMed:24056303). Interacts with SH3GLB1; UVRAG bridges the interaction to BECN1 indicative for an association with the PI3K complex PI3KC3-C2 (PubMed:17891140). Interacts with RINT1. Associates with the NRZ complex under basal conditions and dissociates from it under autophagy conditions to associate with the PI3K complex; these complex associations seem to be mutually exclusive (PubMed:24056303). Interacts with VPS16; VPS11; VPS18; VPS33 (VPS33A or VPS33B) and VPS39; indicative for an association with a class C Vps tethering complex (possibly the HOPS complex) (PubMed:18552835, PubMed:25533187). Interacts with RAB7A; RAB7A competes with UVRAG for RUBCN binding (PubMed:25533187, PubMed:20974968). Interacts with STX7, VTI1B, STX8 (PubMed:24550300). Interacts with PRKDC, XRCC6 and XRCC5; indicative for an association with the DNA-dependent protein kinase complex DNA-PK. Interacts with CEP63 (PubMed:22542840). Directly interacts with FEZ1 and SCOC; the interaction with SCOC is reduced by amino acid starvation, but the complex is stabilized in the presence of FEZ1 (PubMed:22354037). Interacts with BECN1P1/BECN2 (PubMed:23954414). Interacts with SLAMF1 (PubMed:22493499). Interacts with RUBCNL/PACER; promoting targeting of UVRAG to autophagosome (PubMed:28306502). {ECO:0000269|PubMed:16799551, ECO:0000269|PubMed:17891140, ECO:0000269|PubMed:18552835, ECO:0000269|PubMed:18843052, ECO:0000269|PubMed:19050071, ECO:0000269|PubMed:19270696, ECO:0000269|PubMed:20643123, ECO:0000269|PubMed:20974968, ECO:0000269|PubMed:22354037, ECO:0000269|PubMed:22493499, ECO:0000269|PubMed:22542840, ECO:0000269|PubMed:23878393, ECO:0000269|PubMed:23954414, ECO:0000269|PubMed:24056303, ECO:0000269|PubMed:24550300, ECO:0000269|PubMed:25533187, ECO:0000269|PubMed:28306502}.	Q9P2Y5
1723653	Y	1.9324666666666666				Q54QU5
1046184	Y	144.59054333333333		1.5.1.5; 3.5.4.9; 6.3.4.3	SUBUNIT: Homodimer. {ECO:0000250}.	Q8WZJ7
1710901	Y	90.80803333333334	3.4.24.71	2.1.1.-		P0DPD7
934641	N			3.2.1.181		F7J1C8
1686955	Y	0.6246546666666667			SUBUNIT: Component of the SAGA complex, the SALSA complex, the ADA complex and the SLIK complex which is probably a subcomplex of SAGA.	Q9USU8
958530	Y	1.89194	6.3.2.19	2.3.2.27	SUBUNIT: Homodimer. Homodimerization is mediated by the coiled coil domain. Component of the DCX DET1-COP1 ubiquitin ligase complex at least composed of RBX1, DET1, DDB1, CUL4A and COP1. Isoform 2 does not interact with CUL4A but still binds to RBX1, suggesting that the interaction may be mediated by another cullin protein. Isoform 1 and isoform 2 interact with CUL5 but not with CUL1, CUL2 not CUL3. Interacts with bZIP transcription factors JUN, JUNB and JUND but not with FOS, ATF2 nor XBP1. Interacts with p53 (TP53). Interacts with COPS6; this interaction stabilizes RFWD2 through reducing its auto-ubiquitination and decelerating its turnover rate. Interacts with SFN; this interaction leads to SFN degradation. Interacts with p53/TP53 and MTA1. Interacts with TRIB1 (via C-terminus) and TRIB2. {ECO:0000250|UniProtKB:Q8NHY2}.	Q9R1A8
1349789	Y	0.20326066666666667			SUBUNIT: Homooligomer. {ECO:0000250|UniProtKB:Q9NWS8}.	Q8CI78
1274049	Y	4.3141066666666665				Q54TY7
1280651	Y	31.979405666666672		2.7.11.1	SUBUNIT: Interacts with ABP1, which is required for proper actin patch localization. {ECO:0000269|PubMed:11668184}.	P53974
1635991	Y	7.816229999999999	3.1.3.48	3.1.3.48	SUBUNIT: Monomer. Interacts with TEK (PubMed:19451274). Interacts via fibronectin type-III 17 domain with CDH5. Detected in a complex with CNTN1 and NRCAM (By similarity). Interacts (phosphorylated form) with FYN and GRB2 (By similarity). {ECO:0000250|UniProtKB:B2RU80, ECO:0000269|PubMed:19451274}.	P23467
1292264	Y	11.346598933333333	2.4.1.109	2.4.1.109	SUBUNIT: PMT1 and PMT2 form a functional heterodimer. {ECO:0000250|UniProtKB:P33775}.	O74189
1749492	N					Q10250
1031800	Y	0.516058			SUBUNIT: Component of the ClpX-ClpP complex. Forms a hexameric ring that, in the presence of ATP, binds to fourteen ClpP subunits assembled into a disk-like structure with a central cavity, resembling the structure of eukaryotic proteasomes. {ECO:0000255|HAMAP-Rule:MF_00175}.	C5D5L4
1088094	N					Q9FJX2
1327087	Y	15.019555333333335				Q9HC07
1032052	Y	3.7952610000000004				F4J8K6
1358254	Y	7.894735999999999		2.7.11.23	SUBUNIT: CTDK-I consists of three subunits, ctk1/lsk1, ctk2/lsc1 and ctk3 (also called alpha, beta and gamma) (By similarity). Interacts with ctk2/lsc1. This interaction is dependent on kinase activity. {ECO:0000250, ECO:0000269|PubMed:17502918}.	O14098
925034	Y	12.620996666666668			SUBUNIT: Component of the ESCRT-I complex (endosomal sorting complex required for transport I) which consists of TSG101, VPS28, a VPS37 protein (VPS37A to -D) and MVB12A or MVB12B in a 1:1:1:1 stoichiometry. Interacts with VPS37A, VPS37B and VPS37C. Interacts with DMAP1. Interacts with ubiquitin (By similarity). Interacts with AATF (PubMed:14761944). Interacts with stathmin and GMCL (By similarity). Component of an ESCRT-I complex (endosomal sorting complex required for transport I) which consists of TSG101, VPS28, VPS37A and UBAP1 in a 1:1:1:1 stoichiometry. Interacts with HGS; the interaction mediates the association with the ESCRT-0 complex. Interacts with GGA1 and GGA3. Interacts (via UEV domain) with PDCD6IP/AIP1. Interacts with VPS28, SNF8 and VPS36. Self-associates. Interacts with MVB12A; the association appears to be mediated by the TSG101-VPS37 binary subcomplex. Interacts with VPS37D. Interacts with LRSAM1. Interacts with CEP55; the interaction is required for cytokinesis. Interacts with PDCD6. Interacts with LITAF. Interacts with MGRN1 (By similarity). Interacts with ARRDC1; recruits TSG101 to the plasma membrane (By similarity). {ECO:0000250, ECO:0000250|UniProtKB:Q99816, ECO:0000269|PubMed:14761944}.	Q6IRE4
1014460	Y	22.49988666666667				Q9FY46
1677820	Y	70.30927333333334				O94520
1007550	Y	0.7926496666666666				P23768
1634738	Y	47.34921	4.4.1.1	4.4.1.1	SUBUNIT: Homotetramer. Interacts with CALM in a calcium-dependent manner (By similarity). {ECO:0000250}.	Q60HG7
1303950	N				SUBUNIT: Part of the TFIIIC subcomplex TFIIIC2, consisting of six subunits, GTF3C1, GTF3C2, GTF3C3, GTF3C4, GTF3C5 and GTF3C6. Interacts with BRF1, GTF3C6 and TBP. {ECO:0000269|PubMed:10373544, ECO:0000269|PubMed:17409385}.	Q9Y5Q8
1433184	Y	4.435313333333333			SUBUNIT: Component of both the DNA polymerase delta and DNA polymerase zeta complexes (PubMed:22801543, PubMed:17317665, PubMed:24449906). The tetrameric DNA polymerase delta complex (Pol-delta4), which consists of POLD1/p125, POLD2/p50, POLD3/p66/p68 and POLD4/p12, with POLD1 bearing DNA polymerase and 3' to 5' proofreading exonuclease activities (PubMed:11328591, PubMed:11595739, PubMed:17317665, PubMed:22801543). Within this complex, directly interacts with POLD2 (PubMed:11328591, PubMed:16510448, PubMed:18818516). Following stress caused by DNA damaging agents or by replication stress, POLD4 is degraded and Pol-delta4 is converted into a trimeric form of the complex (Pol-delta3), which consists of POLD1, POLD2 and POLD3. Pol-delta3 is the major form occurring at S phase replication sites, as well as DNA damage sites (PubMed:11595739, PubMed:17317665, PubMed:22801543, PubMed:23913683). Directly interacts with PCNA, as do POLD1 and POLD4; this interaction stimulates Pol-delta polymerase activity (PubMed:11328591, PubMed:11595739, PubMed:12403614, PubMed:16510448, PubMed:22148433). POLD3 phosphorylation at Ser-458 impairs PCNA binding (PubMed:22148433). Component of the DNA polymerase zeta complex (POLZ), which consists of REV3L, MAD2L2, POLD2 and POLD3, with REV3L bearing DNA polymerase catalytic activity (PubMed:24449906). The DNA polymerase delta complex interacts with POLDIP2; this interaction is probably mediated through direct binding to POLD2 (PubMed:12522211). {ECO:0000269|PubMed:11328591, ECO:0000269|PubMed:11595739, ECO:0000269|PubMed:12403614, ECO:0000269|PubMed:12522211, ECO:0000269|PubMed:16510448, ECO:0000269|PubMed:17317665, ECO:0000269|PubMed:18818516, ECO:0000269|PubMed:22148433, ECO:0000269|PubMed:22801543, ECO:0000269|PubMed:23913683, ECO:0000269|PubMed:24449906}.	Q15054
1682102	Y	284.3229333333333	3.4.25.1	3.4.25.1	SUBUNIT: The 26S proteasome consists of a 20S proteasome core and two 19S regulatory subunits. The 20S proteasome core is composed of 28 subunits that are arranged in four stacked rings, resulting in a barrel-shaped structure. The two end rings are each formed by seven alpha subunits, and the two central rings are each formed by seven beta subunits. The catalytic chamber with the active sites is on the inside of the barrel (By similarity). {ECO:0000250}.	Q9P6U7
1734865	Y	5854.070413000001				Q90YW0
1672149	Y	7.581083433333333			SUBUNIT: Identified in the CTLH complex that contains GID4, RANBP9 and/or RANBP10, MKLN1, MAEA, RMND5A (or alternatively its paralog RMND5B), GID8, ARMC8, WDR26 and YPEL5 (PubMed:17467196, PubMed:29911972). Within this complex, MAEA, RMND5A (or alternatively its paralog RMND5B), GID8, WDR26, and RANBP9 and/or RANBP10 form the catalytic core, while GID4, MKLN1, ARMC8 and YPEL5 have ancillary roles (PubMed:29911972). {ECO:0000269|PubMed:17467196, ECO:0000269|PubMed:29911972}.	Q8IUR7
984698	Y	2.421603333333333	5.2.1.8	5.2.1.8		P0C1I2
1025177	Y	0.6019603333333333		3.6.4.13	SUBUNIT: Associated with pre-ribosomal particles. {ECO:0000250}.	Q76PD3
1727909	Y	0.9121613333333333				Q6ZQY2
1425926	Y	0.6047863333333333			SUBUNIT: Part of the tectonic-like complex (also named B9 complex). {ECO:0000250}.	Q5BJ61
1052275	Y	2.135766				P0CR92
1081390	Y	0.7448262		6.-.-.-	SUBUNIT: Found in a complex with CEP41. {ECO:0000269|PubMed:22246503}.	Q8N841
1637310	Y	0.9131553333333332			SUBUNIT: Component of the Mediator complex, which is composed of MED1, MED4, MED6, MED7, MED8, MED9, MED10, MED11, MED12, MED13, MED13L, MED14, MED15, MED16, MED17, MED18, MED19, MED20, MED21, MED22, MED23, MED24, MED25, MED26, MED27, MED29, MED30, MED31, CCNC, CDK8 and CDC2L6/CDK11. The MED12, MED13, CCNC and CDK8 subunits form a distinct module termed the CDK8 module. Mediator containing the CDK8 module is less active than Mediator lacking this module in supporting transcriptional activation. Individual preparations of the Mediator complex lacking one or more distinct subunits have been variously termed ARC, CRSP, DRIP, PC2, SMCC and TRAP. The cylin/CDK pair formed by CCNC/CDK8 also associates with the large subunit of RNA polymerase II (By similarity). {ECO:0000250}.	Q3ZCK5
1281121	Y	208.08957133333334	3.2.1.4	3.2.1.4		P26221
1316397	Y	3.2997866666666664	2.1.1.-	2.1.1.-		Q8IZ69
1695871	Y	51.4484			SUBUNIT: Homodimer. Interacts with HAP1. Component of the HMC including HAP1, SRO9 and YDJ1. {ECO:0000269|PubMed:11689685, ECO:0000269|PubMed:14656432}.	P25491
1673832	Y	14.674265	5.3.1.16	5.3.1.16		Q10184
1303944	Y	0.8991006666666665		2.7.11.1	SUBUNIT: Catalytic component of a trimeric complex composed of STK11/LKB1, STRAD (STRADA or STRADB) and CAB39/MO25 (CAB39/MO25alpha or CAB39L/MO25beta). {ECO:0000250}.	Q0GGW5
1642526	Y	54.145716666666665			SUBUNIT: Component of the eukaryotic translation initiation factor 3 (eIF-3) complex. {ECO:0000255|HAMAP-Rule:MF_03003}.	Q0ZB77
965165	Y	0.20802733333333331			SUBUNIT: Part of the nuclear pore complex (NPC) (PubMed:11564755, PubMed:11684705). Forms part of the NUP160 subcomplex in the nuclear pore which is composed of NUP160, NUP133, NUP107 and NUP96 (PubMed:11564755, PubMed:11684705). This complex plays a role in RNA export and in tethering NUP98 and NUP153 to the nucleus (PubMed:11564755, PubMed:11684705). {ECO:0000269|PubMed:11564755, ECO:0000269|PubMed:11684705}.	Q9Z0W3
1306408	N					Q92802
1689252	Y	58.07103333333333			SUBUNIT: Forms homooligomers. {ECO:0000250}.	C5GIQ8
1318238	Y	2.6831833333333335			SUBUNIT: Interacts with IER2. {ECO:0000269|PubMed:19164561}.	Q6T938
1271028	Y	1.415087		3.2.1.-		Q3MUH7
1703364	Y	7.240523333333333				Q4V838
1696227	Y	2.754163333333333	3.5.4.4	3.5.4.-	SUBUNIT: Monomer. {ECO:0000250|UniProtKB:Q6DHV7}.	Q4V9P6
1039474	Y	7.717932666666667				Q10422
1060633	Y	16.58456				Q10315
1274769	Y	49.90069666666667	3.1.3.16	3.1.3.16	SUBUNIT: Composed of two components (A and B), the A component is the catalytic subunit and the B component confers calcium sensitivity.	P48457
1307634	Y	48.31923333333333	3.5.1.10	3.5.1.10		Q55135
1730651	Y	1.0234963333333333				Q8N4P6
1304608	Y	1.4226231173333335	3.4.19.1	3.4.19.1	SUBUNIT: Homotetramer.	P13676
1641735	Y	0.2139056666666667				P0CP42
1080372	Y	389.9413333333334			SUBUNIT: V-ATPase is a heteromultimeric enzyme composed of a peripheral catalytic V1 complex (components A to H) attached to an integral membrane V0 proton pore complex (components: a, c, c', c'' and d).	Q9W4P5
1281483	N		2.7.7.7	2.7.7.7	SUBUNIT: Heterodimer with MAD2L2. This dimer forms the minimal DNA polymerase zeta complex (Pol-zeta2), with REV3L bearing DNA polymerase catalytic activity, although its activity is very low in this context. Component of the tetrameric Pol-zeta complex (Pol-zeta4), which consists of REV3L, MAD2L2, POLD2 and POLD3; Pol-zeta4 is the fully active form of DNA polymerase zeta. {ECO:0000250|UniProtKB:O60673}.	Q61493
1713334	Y	23.63582166666667	5.2.1.8	5.2.1.8		P0C1J7
1423381	Y	30.400533333333332	3.1.-.-	3.1.-.-	SUBUNIT: Monomer. {ECO:0000269|PubMed:12571235, ECO:0000269|PubMed:16895992}.	Q8JFY9
1376352	Y	3.706472333333333		3.1.13.-		Q0V9R3
1005118	Y	5.149496666666666		3.-.-.-	SUBUNIT: Component of the decapping complex composed of dcp1 and dcp2 (By similarity). Interacts with edc3. {ECO:0000250, ECO:0000269|PubMed:16341225, ECO:0000269|PubMed:18280239, ECO:0000269|PubMed:22085934}.	O13828
1422631	Y	3.408886			SUBUNIT: Binds rad24 when phosphorylated.	P08965
1749379	N		3.4.25.1	3.4.25.1	SUBUNIT: The 26S proteasome consists of a 20S proteasome core and two 19S regulatory subunits. The 20S proteasome core is composed of 28 subunits that are arranged in four stacked rings, resulting in a barrel-shaped structure. The two end rings are each formed by seven alpha subunits, and the two central rings are each formed by seven beta subunits. The catalytic chamber with the active sites is on the inside of the barrel (By similarity). {ECO:0000250}.	Q8X077
934381	Y	4.383923333333333			SUBUNIT: Interacts with RSPH6A. {ECO:0000250|UniProtKB:Q9D9V4}.	Q9H1X1
1652511	Y	3.5013466666666666			SUBUNIT: Component of the Golgi-associated retrograde protein (GARP) complex, also called VFT (VPS fifty-three) complex, composed of VPS51, VPS52, VPS53 and VPS54. Component of the endosome-associated retrograde protein (EARP) complex, composed of VPS51, VPS52, VPS53 and VPS50/Syndetin (By similarity). The EARP complex interacts with EIPR1 (PubMed:27440922). EIPR1 interacts with GARP complex and mediates its recruitment to the trans-Golgi network. Interacts with RAB6A and STX10. Interacts with UHRF1BP1L (By similarity). {ECO:0000250|UniProtKB:Q8N1B4, ECO:0000269|PubMed:27440922}.	O55166
1649465	Y	0.5494263333333333			SUBUNIT: Component of the IFT complex A (IFT-A) complex. IFT-A complex is divided into a core subcomplex composed of IFT122:IFT140:WDR19 which is associated with TULP3 and a peripheral subcomplex composed of IFT43:WDR35:TTC21B. Interacts directy with IFT122, ITF43 and TTC21B. Interacts with IFT43. {ECO:0000250|UniProtKB:Q9P2L0}.	A6N6J5
1280885	Y	55.00874464906991				Q54DF7
935512	N				SUBUNIT: Core component of the LINC complex which is composed of inner nuclear membrane SUN domain-containing proteins coupled to outer nuclear membrane KASH domain-containing nesprins. SUN and KASH domain-containing proteins seem to bind each other promiscuously; however, differentially expression of LINC complex constituents is giving rise to specific assemblies. At least SUN1/2-containing core LINC complexes are proposed to be hexameric composed of three protomers of each KASH and SUN domain-containing protein. Interacts with SYNE2; the SUN2:SYNE2/KASH2 LINC complex is a heterohexamer; the homotrimeric cloverleave-like conformation of the SUN domain is a prerequisite for LINC complex formation in which three separate SYNE2/KASH2 peptides bind at the interface of adjacent SUN domains. Component of a probable SUN2:KASH5 LINC complex. Interacts with SYNE1 and SYNE3; probably forming respective LINC complexes. Interacts with A-type lamin. Interaction with lamins B1 and C is hardly detectable (By similarity). Interacts with EMD and RAB5A. Interacts with TMEM43 and TMEM201. {ECO:0000250|UniProtKB:Q8BJS4, ECO:0000269|PubMed:10818110, ECO:0000269|PubMed:17132086, ECO:0000269|PubMed:18396275, ECO:0000269|PubMed:18845190, ECO:0000269|PubMed:21391237, ECO:0000269|PubMed:22632968, ECO:0000269|PubMed:22945352}.	Q9UH99
1653628	Y	2.9663766666666667		1.-.-.-		P49305
944286	Y	5.799546333333333	3.1.3.16	3.1.3.16	SUBUNIT: Interacts (via catalytic region) with daf-21/Hsp90 (via TPR repeat-binding and central region); the interaction promotes pph-5 phosphatase activity. {ECO:0000269|PubMed:26593036}.	Q9NES8
1057494	Y	55.34010666666668				Q9SXD1
958660	Y	1.9436399999999998			SUBUNIT: Interacts (via C-terminus) with IFT20. Interacts with DYNC1I2. {ECO:0000250|UniProtKB:Q8C9J3}.	Q2IA00
1065100	Y	11.519983333333334				Q6IQ85
1075765	Y	6.853676270666667		2.3.1.41		P9WQE6
1694561	Y	12.583253333333332	6.3.2.19		SUBUNIT: Interacts with SYS1 and SLO1. {ECO:0000269|PubMed:12620189, ECO:0000269|PubMed:15077113, ECO:0000269|PubMed:15077114}.	Q02804
1348507	Y	67.57229				Q9UV33
1278400	Y	1.8689666666666664			SUBUNIT: Consists of at least two heavy chains (alpha and beta), three intermediate chains and several light chains.	Q16959
1021302	N				SUBUNIT: Consists of at least two heavy chains and a number of intermediate and light chains. {ECO:0000250}.	A4F4L4
1709280	Y	8.426904	3.6.1.3	3.6.1.3	SUBUNIT: Interacts with GRIA2 and GRIP1 in an ATP-dependent manner. ATAD1-catalyzed ATP hydrolysis disrupts not only its binding to GRIA2 and GRIP1, but also interaction between GRIP1 and GRIA2, leading to AMPAR complex disassembly (By similarity). {ECO:0000250}.	F6QV99
1671426	Y	3.370748666666667	2.8.1.6	2.8.1.6	SUBUNIT: Homodimer. {ECO:0000255|HAMAP-Rule:MF_01694}.	C0QVM0
1683241	Y	2.201305666666667			SUBUNIT: Interacts with CHD4/Mi-2; the interaction is direct. {ECO:0000250}.	Q8VDM1
1321326	Y	7.620183333333333		2.7.10.2	SUBUNIT: Interacts with IL31RA. Interacts with IFNAR2. Interacts with IFNGR1. Interacts with JAKMIP1. Interacts with SHB. Interacts (via N-terminus) with IL2RB and IL10RA (via its cytoplasmic domain) (By similarity). Interacts with FER (PubMed:12738762). {ECO:0000250|UniProtKB:P23458, ECO:0000269|PubMed:12738762}.	P52332
1422993	Y	7.808323333333333			SUBUNIT: Associates with CBK1.	P40468
1689742	Y	40.77965333333333			SUBUNIT: Interacts with TUBB1. Interacts strongly with the PDZ3 domain of members of the DLG4 family. Associates with microtubules (By similarity). Interacts with DLG4. {ECO:0000250, ECO:0000269|PubMed:17474715}.	Q9P021
574445	Y	223.3838252043667	1.4.1.4	1.4.1.4	SUBUNIT: Homohexamer. {ECO:0000250}.	Q9URS1
1749157	Y	16.806963333333332		3.1.3.16; 3.1.3.48		Q8WTR2
1429284	Y	1.1833580000000001			SUBUNIT: Interacts with RAF1 (PubMed:23327923). Interacts with HSPD1 (PubMed:24286120). Interacts with PPP2CA; retains PPP2CA into the cytoplasm and excludes it from the nucleus (PubMed:28609714). Interacts with PPP2R2A; the interaction is direct (PubMed:28609714). Interacts with PJA2 (PubMed:28471450). {ECO:0000269|PubMed:23327923, ECO:0000269|PubMed:24286120, ECO:0000269|PubMed:28471450, ECO:0000269|PubMed:28609714}.	Q9Y4C4
1696089	N				SUBUNIT: Interacts with IMPACT. {ECO:0000250|UniProtKB:P62892}.	Q98TF5
1287473	Y	13.066617566666666			SUBUNIT: Component of the IFT complex A (IFT-A) (PubMed:20889716). IFT-A complex is divided into a core subcomplex composed of IFT122:IFT140:WDR19 which is associated with TULP3 and a peripheral subcomplex composed of IFT43:WDR35:TTC21B (PubMed:27932497, PubMed:29220510). Interacts (via C-terminal region) with IFT122 (via C-terminal region) (PubMed:29220510). Interacts with TTC25 (PubMed:25860617). Interacts with TTC21A (PubMed:30929735). {ECO:0000269|PubMed:20889716, ECO:0000269|PubMed:25860617, ECO:0000269|PubMed:27932497, ECO:0000269|PubMed:29220510, ECO:0000269|PubMed:30929735}.	Q96RY7
1674406	Y	1.3164133333333334		2.7.11.22	SUBUNIT: May interact PAK1 and RANBP9. p110C interacts with RNPS1. Interacts with CCND3. Interacts with CCNL1 and CCNL2. Forms complexes with pre-mRNA-splicing factors, including at least SRSF1, SRSF2 AND SRSF7/SLU7. {ECO:0000250|UniProtKB:P21127}.	P24788
1015968	N				SUBUNIT: Part of the activated spliceosome B/catalytic step 1 spliceosome, one of the forms of the spliceosome which has a well-formed active site but still cannot catalyze the branching reaction and is composed of at least 52 proteins, the U2, U5 and U6 snRNAs and the pre-mRNA. {ECO:0000269|PubMed:29360106, ECO:0000269|PubMed:29361316}.	Q9BRD0
989786	Y	49.745467999999995				O59810
1434610	Y	1.0348966666666666			SUBUNIT: Component of the DNA mismatch repair (MMR) complex composed at least of MSH2, MSH3, MSH6, PMS1 and MLH1 (PubMed:26300262). Heterodimer of MLH1 and PMS2 (MutL alpha), MLH1 and PMS1 (MutL beta) or MLH1 and MLH3 (MutL gamma). Forms a ternary complex with MutS alpha (MSH2-MSH6) or MutS beta (MSH2-MSH3). Part of the BRCA1-associated genome surveillance complex (BASC), which contains BRCA1, MSH2, MSH6, MLH1, ATM, BLM, PMS2 and the RAD50-MRE11-NBS1 protein complex (PubMed:10783165). This association could be a dynamic process changing throughout the cell cycle and within subnuclear domains (PubMed:10097147). Interacts with MCM9; the interaction recruits MLH1 to chromatin (PubMed:26300262). Interacts MCM8 (PubMed:26300262). Interacts with PMS2 (PubMed:11427529, PubMed:22753075). Interacts with MBD4 (PubMed:10097147). Interacts with EXO1 (PubMed:11427529, PubMed:11429708, PubMed:12414623, PubMed:14676842, PubMed:22753075). Interacts with MTMR15/FAN1 (PubMed:20603073). {ECO:0000269|PubMed:10097147, ECO:0000269|PubMed:10783165, ECO:0000269|PubMed:11427529, ECO:0000269|PubMed:11429708, ECO:0000269|PubMed:12414623, ECO:0000269|PubMed:14676842, ECO:0000269|PubMed:20603073, ECO:0000269|PubMed:22753075, ECO:0000269|PubMed:26300262}.	P40692
1667440	Y	1.0954689999999998	3.1.27.-			A7SBF0
993125	Y	80.46106666666667			SUBUNIT: Monomer. Associates with the 60S ribosomal subunit.	Q12522
943491	Y	282.20104	2.4.2.17	2.4.2.17		Q99145
946317	Y	14.210350670000002				Q95XZ6
982250	Y	0.04858806666666667	3.2.1.37	3.2.1.-		T2KN85
1735679	Y	3.9074000000000004			SUBUNIT: Belongs to the TFIID complex together with the TBP-associated factors (TAFs). Binds DNA as monomer.	Q12731
1034307	Y	3.0436693333333333			SUBUNIT: Interacts with mlo3 and rae1. {ECO:0000269|PubMed:15990877}.	Q9Y8G3
1039922	Y	17.727	6.3.2.19			O94394
1712818	Y	7.422869666666667			SUBUNIT: Identified in the spliceosome B complex. Component of the U4/U6-U5 tri-snRNP complex composed of the U4, U6 and U5 snRNAs and at least PRPF3, PRPF4, PRPF6, PRPF8, PRPF31, SNRNP200, TXNL4A, SNRNP40, DDX23, CD2BP2, PPIH, SNU13, EFTUD2, SART1 and USP39. Interacts with a complex formed by SNU13 and U4 snRNA, but not with SNU13 or U4 snRNA alone. The complex formed by SNU13 and PRPF31 binds also U4atac snRNA, a characteristic component of specific, less abundant spliceosomal complexes. Interacts with PRPF6/U5 snRNP-associated 102 kDa protein. Component of some MLL1/MLL complex, at least composed of the core components KMT2A/MLL1, ASH2L, HCFC1/HCF1, WDR5 and RBBP5, as well as the facultative components BAP18, CHD8, E2F6, HSP70, INO80C, KANSL1, LAS1L, MAX, MCRS1, MGA, KAT8/MOF, PELP1, PHF20, PRP31, RING2, RUVB1/TIP49A, RUVB2/TIP49B, SENP3, TAF1, TAF4, TAF6, TAF7, TAF9 and TEX10. Interacts (via its NLS) with CTNNBL1. {ECO:0000250|UniProtKB:Q8WWY3}.	Q8CCF0
923639	Y	0.13902476666666666				A7MBF6
1271482	Y	2.8132133333333336			SUBUNIT: Identified in a complex that contains TNPO1, RAN and RANBP1 (PubMed:9428644). Binds HNRPA1, HNRPA2, HNRNPDL, RPL23A, RPS7, RPL5, RAN and SRP19. Interacts with H2A, H2B, H3 and H4 histones (By similarity). Interacts with isoform 1 and isoform 5 of ADAR/ADAR1 (via DRBM 3 domain) (PubMed:19124606, PubMed:24753571). Interacts with SNAI1 (via zinc fingers); the interaction mediates SNAI1 nuclear import (PubMed:19386897). Interacts with SNAI2 (via zinc fingers) (PubMed:19386897). {ECO:0000250|UniProtKB:Q8BFY9, ECO:0000269|PubMed:11682607, ECO:0000269|PubMed:19124606, ECO:0000269|PubMed:19386897, ECO:0000269|PubMed:24753571, ECO:0000269|PubMed:9524220, ECO:0000269|PubMed:9687515}.; SUBUNIT: (Microbial infection) Binds to HIV-1 Rev. {ECO:0000269|PubMed:16704975}.	Q92973
1706774	Y	1.1811433333333332				Q86XX4
